Duality in Specification Languages: A Lattice-Theoretical Approach.,345.00,64.00
Decision problems for pushdown threads.,321.00,389.00
On Problems with Short Certificates.,461.00,381.00
Performance Analysis of Parallel Programs Based on Directed Acyclic Graphs.,305.00,138.00
The variance of the height of digital search trees.,207.00,144.00
Problematic Features of Programming Languages: A Situational-Calculus Approach.,285.00,465.00
Observable liveness of Petri nets.,402.00,337.00
Kinded Type Inference for Parametric Overloading.,393.00,287.00
Towards a Theory of Consistency Enforcement.,94.00,267.00
Some Remarks on Boolean Sums.,434.00,421.00
Conjunctive grammars and alternating pushdown automata.,93.00,35.00
A Note on Classes of Complements and the LBA Problem.,205.00,358.00
Prefix-primitive annihilators of languages under some operations.,131.00,75.00
Heuristics for Parallel Machine Scheduling with Delivery Times.,411.00,410.00
A Set-Theoretic Semantics for Clear.,235.00,496.00
Lower Bounds on Space Complexity for Contextfree Recognition.,466.00,321.00
Accepting splicing systems with permitting and forbidding words.,403.00,128.00
On the Relationship of Minimum and Optimum Covers for a Set of Functional Dependencies.,287.00,31.00
The Temporal Logic of Branching Time.,228.00,54.00
An Improved Complexity Hierarchy on the Depth of Boolean Functions.,373.00,71.00
Causality for Debugging Mobile Agents.,367.00,312.00
A tool for deciding the satisfiability of continuous-time metric temporal logic.,28.00,227.00
Proving Finiteness of CCS Processes by Non-Standard Semantics.,287.00,78.00
Nonterminal complexity of one-sided random context grammars.,372.00,484.00
On Sufficient-Completeness and Related Properties of Term Rewriting Systems.,367.00,89.00
Guiding Craig interpolation with domain-specific abstractions.,150.00,287.00
Optimum Binary Search Trees.,442.00,213.00
Simulation Output Analysis for Local Area Computer Networks.,155.00,407.00
On regular temporal logics with past.,66.00,158.00
Proof Theory for Exception Handling in a Tasking Environment.,196.00,492.00
Deriving very Efficient Algorithms for Evaluating Linear Recurrence Relations Using the Program Transformation Technique.,61.00,392.00
Direction Controlled Programmed Grammars.,162.00,360.00
Generating Binary Trees of Bounded Height.,357.00,255.00
Space Efficient Algorithms for Some Graph Theoretical Problems.,428.00,181.00
Partial Parametrization Eliminates Multiple Traversals of Data Structures.,166.00,163.00
Grundlagen einer Theorie der Datenstrukturen und Zugriffssysteme. Teil II: Zugriffssysteme.,112.00,199.00
On stateless deterministic restarting automata.,489.00,50.00
Minimal Coverings for Incompletely Specified Sequential Machines.,339.00,148.00
The Reliability of Life-Critical Computer Systems.,221.00,342.00
Reasoning with Examples: Propositional Formulae and Database Dependencies.,466.00,430.00
Postorder Trees and Eulerian Numbers.,485.00,276.00
Improved Time and Space Bounds for Boolean Matrix Multiplication.,138.00,101.00
Transformational Design of Real-Time Systems. Part II: From Program Specifications to Programs.,47.00,378.00
A Discrete-Time Round-Robin Queue with Bernoulli Input and General Arithmetic Service Time Distributions.,39.00,375.00
On Languages Accepted by Space-Bounded Oracle Machines.,366.00,465.00
Normal Form Approach to Compiler Design.,407.00,212.00
Grammarforms and Grammarhomomorphisms.,286.00,406.00
A general procedure to check conjunctive query containment.,204.00,148.00
Two Impossibility Theorems on Behaviour Specification of Abstract Data Types.,137.00,203.00
A new Lower Bound on the Monotone Network Complexity of Boolean Sums.,220.00,47.00
Semantics analysis through elementary meanings.,383.00,470.00
Some Techniques for Geometric Searching with Implicit Set Representations.,249.00,102.00
The Nearest Common Ancestor in a Dynamic Tree.,477.00,453.00
Local Hausdorff Dimension.,210.00,386.00
The Clean Termination of Pascal Programs.,442.00,426.00
Conjunctive query containment over trees using schema information.,266.00,55.00
The Complexity of Drawing Trees Nicely.,177.00,490.00
IEH Graphs. A Novel Generalization of Hypercube Graphs.,441.00,212.00
A generalised theory of Interface Automata  component compatibility and error.,321.00,366.00
Synthesis and reengineering of persistent systems.,467.00,398.00
Supercube: An Optimally Fault Tolerant Network Architecture.,255.00,437.00
On the Rational Subsets of the Free Group.,234.00,38.00
More Comments on the Programming Language Pascal.,484.00,95.00
On Alternation II. A Graph Theoretic Approach to Determinism Versus Nondeterminism.,132.00,252.00
Iterated GSMs and Co-CFL.,411.00,206.00
Timing and Causality in Process Algebra.,134.00,356.00
Semantic Routines and <i> LR(k) </i> Parsers.,242.00,234.00
Well Quasi-Orders and Regular Languages.,235.00,99.00
An analysis of the M $$^X$$ X /M/1 queue with multiple working vacations by GI/M/1 type Markov process.,306.00,416.00
Bounds on the Parallel Evaluation of Arithmetic Expressions Using Associativity and Commutativity.,470.00,102.00
Adding inclusion dependencies to an object-oriented data model with uniqueness constraints.,445.00,2.00
In Memoriam: Andrei Petrovich Ershov.,408.00,295.00
Optimal Search Trees Using Two-Way Key Comparisons.,181.00,474.00
Hierarchical Program Specification and Verification - a Many-sorted Logical Approach.,23.00,207.00
Some kinds of primitive and non-primitive words.,324.00,199.00
An Endogenous Priority Model for Load Control in Combined Batch-Interactive Computer Systems.,411.00,487.00
Alan J. Perlis 1922-1990.,267.00,91.00
Drawing Plane Graphs Nicely.,404.00,388.00
Safraless LTL synthesis considering maximal realizability.,17.00,449.00
Automata-based verification of programs with tree updates.,65.00,406.00
On Specification of Multiprocessor Computing.,421.00,349.00
Universal Asynchronous Iterative Arrays of Mealy Automata.,414.00,33.00
Testing Bag-Containment of Conjunctive Queries.,220.00,417.00
L-Systems and Mutually Recursive Function Systems.,220.00,138.00
Analysis of Tree Algorithms for the Simulation Event List.,249.00,248.00
On the Valuedness of Finite Transducers.,248.00,233.00
The Ultimate Equivalence Problem for DOL Systems.,20.00,193.00
The Algebraic Specification of Abstract Data Types.,209.00,141.00
Associative composition of components with double-sided interfaces.,83.00,59.00
Amortized Constant Relaxed Rebalancing Using Standard Rotations.,21.00,257.00
Inferring Multivalued Dependencies From Functional and Join Dependencies.,303.00,307.00
The Path Length of Random Skip Lists.,339.00,422.00
Context-Free Languages over Infinite Alphabets.,102.00,462.00
Language Design Methods Based on Semantic Principles.,51.00,249.00
How to allocate review tasks for robust ranking.,385.00,34.00
An Alternative Approach to the Improvement of <i>LR(k)</i> Parsers.,281.00,423.00
