A novel cost-efficient approach for deadline-constrained workflow scheduling by dynamic provisioning of resources.,340.00,222.00
A machine learning based approach to detect malicious android apps using discriminant system calls.,415.00,494.00
Scalable service discovery in ubiquitous and pervasive computing architectures: A percolation-driven approach.,4.00,344.00
TrueID: A practical solution to enhance Internet accountability by assigning packets with creditable user identity code.,285.00,483.00
A modular eigen subspace scheme for high-dimensional data classification.,115.00,16.00
Numerical simulation of bubble flows by the lattice Boltzmann method.,25.00,44.00
Using computer algebra systems in the development of scientific computer codes.,335.00,286.00
SAND: Social-aware  network-failure resilient  and decentralized microblogging system.,341.00,340.00
Clairvoyance: A framework to integrate shared displays and mobile computing devices.,7.00,415.00
Dynamic counter-measures for risk-based access control systems: An evolutive approach.,233.00,122.00
JavaBean-based simulation with operational procedure table (OPT).,470.00,420.00
The global error of Magnus methods based on the Cayley map for some oscillatory problems.,336.00,50.00
3D integrated circuit layout visualization using VRML.,419.00,408.00
Analysing energy-incentivized cooperation in next generation mobile networks using normative frameworks and an agent-based simulation.,148.00,37.00
Taxonomy and analysis of security protocols for Internet of Things.,18.00,8.00
Erratum to: "The Legion support for advanced parameter-space studies on a grid" [Future Generation Computer Systems 18 (2002) 1033-1052].,123.00,232.00
BRAVE - a parallel logic language for artificial intelligence.,302.00,284.00
Special section: Real-time attributes in grids.,460.00,238.00
ActiveSort: Efficient external sorting using active SSDs in the MapReduce framework.,241.00,254.00
Mining of high average-utility itemsets using novel list structure and pruning strategy.,374.00,44.00
Supporting user authorization queries in RBAC systems by role-permission reassignment.,441.00,214.00
FLOWER: Fusing global and local associations towards personalized social recommendation.,98.00,7.00
Characterizing spot price dynamics in public cloud environments.,244.00,206.00
Performance metrics and ontologies for Grid workflows.,483.00,52.00
CASQ: Adaptive and cloud-assisted query processing in vehicular sensor networks.,482.00,93.00
Computational experiments using distributed tools in a web-based electronic notebook environment.,397.00,422.00
QoS-aware cloud service composition using eagle strategy.,16.00,99.00
Cooperative decision making in a knowledge grid environment.,402.00,306.00
Multi-valued collaborative QoS prediction for cloud service via time series analysis.,275.00,320.00
An accurate mathematical performance model of adaptive routing in the star graph.,468.00,192.00
Easing parallel programming for clusters with Java.,165.00,157.00
A differential approach to solve the inverse eigenvalue problem derived from a neural network.,135.00,84.00
Personal Varrier: Autostereoscopic virtual reality display for distributed scientific visualization.,109.00,354.00
HPCN applications in finance.,350.00,254.00
Floating point arithmetic teaching for computational science.,399.00,482.00
Performance analysis of adaptive modulation and coding combined with transmit diversity in next generation mobile communication systems.,156.00,428.00
Modeling and simulation for natural disaster contingency planning driven by high-resolution remote sensing images.,162.00,7.00
CineGrid  high quality media streaming and processing on advanced photonic networks.,423.00,136.00
Value of information based scheduling of cloud computing resources.,26.00,24.00
Performance evaluation of scheduling schemes for NOW with heterogeneous computing power.,457.00,50.00
Action recognition using optimized deep autoencoder and CNN for surveillance data streams of non-stationary environments.,409.00,47.00
Geometric numerical algorithms.,170.00,336.00
Mining generalized association rules.,384.00,249.00
Special section on intelligent sensing and applications for cyber-physical systems.,267.00,366.00
Scheduling para-virtualized virtual machines based on events.,364.00,251.00
Special section: Computer algebra systems and their applications  CASA'2003-06: Selected papers.,293.00,366.00
Reducing reverse-mode memory requirements by using profile-driven checkpointing.,10.00,287.00
A greedy strategy for detecting negative cost cycles in networks.,386.00,499.00
Business and Industry Specific Cloud: Challenges and opportunities.,47.00,473.00
Research on agricultural supply chain system with double chain architecture based on blockchain technology.,84.00,331.00
Bloom filter based optimization scheme for massive data handling in IoT environment.,171.00,89.00
A framework of cloud service selection with criteria interactions.,183.00,215.00
Multi-level spatial and temporal tiling for efficient HPC stencil computation on many-core processors with large shared caches.,284.00,470.00
Robust partial-load experiments with Showstopper.,259.00,62.00
Gossiping for resource discovering: An analysis based on complex network theory.,133.00,307.00
A high performance framework for modeling and simulation of large-scale complex systems.,374.00,207.00
Deployment of an open sensorized platform in a smart city context.,265.00,409.00
Model and prototype for querying multiple linked scientific datasets.,474.00,417.00
Lattice BGK simulations of flow in a symmetric bifurcation.,356.00,196.00
Biological metaphors in the design of complex software systems.,32.00,251.00
Solving unsymmetric sparse systems of linear equations with PARDISO.,204.00,186.00
Associative memory and recall model with KID model for human activity recognition.,221.00,183.00
Efficient and privacy-preserving skyline computation framework across domains.,161.00,354.00
Zebra mussels' behaviour detection  extraction and classification using wavelets and kernel methods.,56.00,181.00
A prediction system of Sybil attack in social network using deep-regression model.,356.00,14.00
A data-driven method for future Internet route decision modeling.,129.00,92.00
Parallel processing  the challenge of new computer architectures: Tim Johnson and Tony Durham.,267.00,443.00
A distributed overlapping community detection model for large graphs using autoencoder.,470.00,97.00
System development for parallel cellular automata and its applications.,7.00,391.00
The evolution of telemedicine.,286.00,138.00
Parallel OLAP with the Sidera server.,231.00,425.00
Enhancing the core scientific metadata model to incorporate derived data.,358.00,292.00
Software developments for industrial research.,62.00,358.00
Webservices oriented data mining in knowledge architecture.,34.00,171.00
Intelligent traffic light scheduling technique using calendar-based history information.,31.00,388.00
The ITIS'98 forums.,417.00,236.00
Invariant based fault localization by analyzing error propagation.,69.00,139.00
SDN-aware federation of distributed data.,158.00,208.00
Two-dimensional gray scale image denoising via morphological operations in NSST domain &amp; bitonic filtering.,320.00,152.00
Energy efficient fog-assisted IoT system for monitoring diabetic patients with cardiovascular disease.,403.00,10.00
Predicting provisioning and booting times in a Metal-as-a-service system.,330.00,433.00
Affective computing in ambient intelligence systems.,390.00,22.00
Optimal precomputation for mapping service level agreements in grid computing.,424.00,235.00
Knowledge-infused and consistent Complex Event Processing over real-time and persistent streams.,238.00,68.00
A parallel nodal method of second order.,152.00,195.00
Protecting VNF services with smart online behavior anomaly detection method.,446.00,305.00
DMPO: Dynamic mobility-aware partial offloading in mobile edge computing.,259.00,71.00
GridLab--a grid application toolkit and testbed.,140.00,199.00
Self-regulating supply-demand systems.,117.00,88.00
Virtual machine placement for elastic infrastructures in overbooked cloud computing datacenters under uncertainty.,384.00,414.00
New paradigms for information and services management in grid and pervasive computing.,323.00,174.00
Interfacing to distributed active data archives.,471.00,211.00
Current status of JUNET.,196.00,60.00
Decentralized and locality aware replication method for DHT-based P2P storage systems.,447.00,285.00
Cryptography in Cloud Computing.,41.00,125.00
Brownian Motus and Clustered Binary Insertion Sort methods: An efficient progress over traditional methods.,488.00,10.00
Neural networks: Promise for the future?,266.00,435.00
Design and implementations of Ninf: towards a global computing infrastructure.,46.00,407.00
Multi-objective scheduling of many tasks in cloud platforms.,445.00,296.00
A survey of general-purpose experiment management tools for distributed systems.,24.00,415.00
Internet of things forensics: Recent advances  taxonomy  requirements  and open challenges.,160.00,310.00
Privacy-preserving protocols for secure and reliable data aggregation in IoT-enabled Smart Metering systems.,459.00,250.00
Integration of Cloud computing and body sensor networks.,394.00,253.00
Exploiting Web service geographical neighborhood for collaborative QoS prediction.,453.00,378.00
Architecture-based design and optimization of genetic algorithms on multi- and many-core systems.,14.00,90.00
Grid-based dynamic service overlays.,33.00,343.00
Technological support for the enactment of collaborative scripted learning activities across multiple spatial locations.,462.00,137.00
Clustering techniques.,314.00,219.00
A brief overview of the current status of expert systems in Japan.,205.00,192.00
A two phased service oriented Broker for replica selection in data grids.,215.00,131.00
RT-MOVICAB-IDS: Addressing real-time intrusion detection.,146.00,344.00
Graphics supercomputer benchmark : Basic performance of two graphics supercomputers: Stellar GS1000 and Ardent Titan-2.,81.00,137.00
Execution system for distributed business processes in a virtual enterprise.,42.00,410.00
A unified framework for the deployment  exposure and access of HPC applications as services in clouds.,299.00,401.00
Benchmarking and monitoring framework for interconnected file synchronization and sharing services.,373.00,393.00
Non-overlapping preconditioners for a parallel implicit Navier-Stokes solver.,486.00,232.00
Profit optimization in service-oriented data market: A Stackelberg game approach.,5.00,63.00
Two new fast heuristics for mapping parallel applications on cloud computing.,475.00,459.00
A virtual environment for steered molecular dynamics.,55.00,336.00
Intelligent conditional collaborative private data sharing.,127.00,228.00
An energy-efficient task scheduling for mobile devices based on cloud assistant.,275.00,50.00
DOC-BRelax: A new multi-agent system to solve Distributed Constraint Optimization Problems.,445.00,206.00
A swarm intelligence-based algorithm for the set-union knapsack problem.,456.00,403.00
iDoctor: Personalized and professionalized medical recommendations based on hybrid matrix factorization.,197.00,8.00
Distributed and parallel systems.,487.00,271.00
Rescheduling for reliable job completion with the support of clouds.,239.00,107.00
A new approach for load balancing in high-performance decision support systems.,237.00,354.00
Convenient use of legacy software in Java with Janet package.,113.00,266.00
Experiments with equivalent differentiated services in a grid context.,58.00,245.00
Grid high performance networking in the DataGRID project.,360.00,30.00
GridICE: a monitoring service for Grid systems.,292.00,154.00
Cloud E-learning for Mechatronics: CLEM.,273.00,444.00
QoS-guaranteed resource provisioning for cloud-based MapReduce in dynamical environments.,177.00,462.00
Alternative approaches to multicast group management in large-scale distributed interactive simulation systems.,111.00,91.00
Scheduling multiple virtual environments in cloud federations for distributed calculations.,458.00,448.00
Special Issue on Ubiquitous Computing and Future Communication Systems.,249.00,190.00
A Bioinfomatics Grid Alignment Toolkit.,393.00,416.00
Activity-based model for medium-sized cities considering external activity-travel: Enhancing FEATHERS framework.,51.00,146.00
Secure and energy-efficient data aggregation with malicious aggregator identification in wireless sensor networks.,77.00,274.00
The optimization for recurring queries in big data analysis system with MapReduce.,105.00,433.00
Sentiment analysis of Chinese micro-blog text based on extended sentiment dictionary.,50.00,93.00
Scalable control plane for intra-domain communication in software defined information centric networking.,370.00,163.00
Beaconing Control strategy based on Game Theory in mobile crowdsensing.,92.00,151.00
Implementation of a parallel Genetic Algorithm on a cluster of workstations: Traveling Salesman Problem  a case study.,112.00,98.00
Social Internet of Things: Applications  architectures and protocols.,434.00,488.00
Modeling and optimizing large-scale data flows.,174.00,273.00
Multi-scale Dense Gate Recurrent Unit Networks for bearing remaining useful life prediction.,98.00,494.00
A novel attack to spatial cloaking schemes in location-based services.,147.00,428.00
ESPRIT in action.,450.00,223.00
An evaluation of the benefits of fine-grained value-based scheduling on general purpose clusters.,336.00,257.00
Optimal workload allocation model for scheduling divisible data grid applications.,431.00,4.00
Enabling IoT platforms for social IoT applications: Vision  feature mapping  and challenges.,152.00,394.00
Parallel magnetohydrodynamics on the Cray T3D.,276.00,498.00
Considerations in using OpenCL on GPUs and FPGAs for throughput-oriented genomics workloads.,251.00,447.00
Internet of Things  Big Data and Complex Information Systems: Challenges  solutions and outputs from IoTBD 2016  COMPLEXIS 2016 and CLOSER 2016 selected papers and CLOSER 2015 keynote.,459.00,451.00
FAMOUS: Forensic Analysis of MObile devices Using Scoring of application permissions.,283.00,320.00
Proactive caching for edge computing-enabled industrial mobile wireless networks.,10.00,428.00
DIPAS: A distributed performance analysis service for grid service-based workflows.,318.00,101.00
A duality theorem for two connectivity-preserving parallel shrinking transformations.,42.00,408.00
A weighted-fair-queuing (WFQ)-based dynamic request scheduling approach in a multi-core system.,18.00,352.00
Fault-tolerant routing in hypercubes using partial path set-up.,208.00,79.00
A component-oriented software authoring system for exploratory visualization.,166.00,54.00
A survey and taxonomy of resource optimisation for executing bag-of-task applications on public clouds.,81.00,73.00
Extending labeled mobile network traffic data by three levels traffic identification fusion.,138.00,491.00
A novel approach to manage cloud security SLA incidents.,122.00,94.00
Privacy and utility preserving data clustering for data anonymization and distribution on Hadoop.,353.00,107.00
A joint resource-aware and medical data security framework for wearable healthcare systems.,429.00,398.00
Bi-directional channel modeling for implantable UHF-RFID transceivers in brain-computer interface applications.,402.00,127.00
A novel non-functional matchmaking approach between fuzzy user queries and real world web services based on rough sets.,100.00,423.00
Recent advances in Big Data Analytics  Internet of Things and Machine Learning.,143.00,24.00
Design of plug-in schedulers for a GridRPC environment.,44.00,483.00
VSA: An offline scheduling analyzer for Xen virtual machine monitor.,434.00,114.00
Intelligent services for Big Data science.,286.00,321.00
NMCDA: A framework for evaluating cloud computing services.,361.00,47.00
An ActOn-based semantic information service for Grids.,298.00,432.00
A high performance grid-web service framework for the identification of 'conserved sequence tags'.,301.00,47.00
A variant of password authenticated key exchange protocol.,162.00,437.00
Performance prediction and its use in parallel and distributed computing systems.,127.00,372.00
An Internet of Things-based health prescription assistant and its security system design.,24.00,18.00
Partitioning dynamic graph asynchronously with distributed FENNEL.,429.00,383.00
A Data Quality in Use model for Big Data.,305.00,372.00
Interactive videostreaming visualization on grids.,56.00,10.00
DNA computing: implementation of data flow logical operations.,318.00,465.00
The mediator authorization-security model for heterogeneous semantic knowledge bases.,453.00,92.00
Eagle+: A fast incremental approach to automaton and table online updates for cloud services.,141.00,85.00
Power-performance tradeoffs in data center servers: DVFS  CPU pinning  horizontal  and vertical scaling.,494.00,402.00
Single-pass based efficient erasable pattern mining using list data structure on dynamic incremental databases.,7.00,158.00
Two-way Ranking Based Service Mapping in Cloud Environment.,341.00,54.00
Security  energy  and performance-aware resource allocation mechanisms for computational grids.,99.00,91.00
A structured marketplace for arbitrary services.,482.00,256.00
Designing web-based simulation for learning.,119.00,235.00
Future trends in distributed applications and problem-solving environments.,147.00,329.00
An improved multi-cores parallel artificial Bee colony optimization algorithm for parameters calibration of hydrological model.,444.00,373.00
Using algebraic signatures to check data possession in cloud storage.,14.00,55.00
Static analysis of Taverna workflows to predict provenance patterns.,435.00,482.00
A characterization of workflow management systems for extreme-scale applications.,312.00,421.00
A decision theoretic framework for selecting source location privacy aware routing protocols in wireless sensor networks.,465.00,473.00
Heterogeneous 3-D ICs as a platform for hybrid energy harvesting in IoT systems.,383.00,460.00
Newton-Gauss curvature matrix based cDBN for online edible fungus drying prediction model.,291.00,479.00
The role of high performance computing in medicine and public health.,450.00,168.00
An enhanced load balancing mechanism based on deadline control on GridSim.,292.00,394.00
Induced flocculation of casein micelles: A Brownian Dynamics simulation on the Parsytec GCel MPP.,57.00,3.00
MidHDC: Advanced Topics on Middleware Services for Heterogeneous Distributed Computing. Part 1.,440.00,136.00
Tibidabo: Making the case for an ARM-based HPC system.,275.00,315.00
A mitigation strategy for the prevention of cascading trust failures in social networks.,480.00,458.00
COMFIT: A development environment for the Internet of Things.,50.00,239.00
Sensitivity of parallel applications to large differences in bandwidth and latency in two-layer interconnects.,75.00,348.00
Application of Grid-enabled technologies for solving optimization problems in data-driven reservoir studies.,10.00,111.00
Exploring practical limitations of TCP over transatlantic networks.,324.00,461.00
Special Issue on Advances in Computer Supported Collaboration: Systems and Technologies.,391.00,115.00
Bandwidth reduction for remote navigation systems through view prediction and progressive transmission.,341.00,357.00
Application of HPC to a portfolio choice problem.,356.00,317.00
QoS enhancements for global replication management in peer to peer networks.,96.00,450.00
A service framework for energy-aware monitoring and VM management in Clouds.,446.00,171.00
A deep learning model for predicting chemical composition of gallstones with big data in medical Internet of Things.,75.00,110.00
Analytical communication networks model for enterprise Grid computing.,300.00,377.00
Service composition based on multi-agent in the cooperative game.,106.00,194.00
Exploiting mean field analysis to model performances of big data architectures.,204.00,130.00
Link weight assignment and loop-free routing table update for link state routing protocols in energy-aware internet.,119.00,339.00
An introduction to oracles for asynchronous distributed systems.,247.00,310.00
DHT-based lightweight broadcast algorithms in large-scale computing infrastructures.,371.00,123.00
Support vector machine classification for large datasets using decision tree and Fisher linear discriminant.,445.00,159.00
On advance reservation of heterogeneous network paths.,217.00,391.00
A deep Recurrent Neural Network based approach for Internet of Things malware threat hunting.,98.00,299.00
Continuation of eigendecomposition.,234.00,448.00
Adaptive parallel application resource remapping through the live migration of virtual machines.,81.00,67.00
Computation of optical modes in axisymmetric open cavity resonators.,251.00,490.00
Blockchain for digital rights management.,290.00,194.00
An abstract machine model of dynamic module replacement.,67.00,79.00
The Cubemat: A parallel interconnection model consisting of hypercube and global bus connections.,359.00,33.00
A novel virtual node approach for interactive visual analytics of big datasets in parallel coordinates.,111.00,452.00
On usage control for GRID systems.,151.00,134.00
Performance analysis of smart cultural heritage protection oriented wireless networks.,282.00,55.00
Improving reliability and performances in large scale distributed applications with erasure codes and replication.,13.00,61.00
Taxonomies of workflow scheduling problem and techniques in the cloud.,497.00,405.00
Software assistance for data caches.,103.00,291.00
Revisiting swapping in mobile systems with SwapBench.,306.00,80.00
HARNESS: a next generation distributed virtual machine.,268.00,164.00
Enabling Grid technologies for Planck space mission.,22.00,350.00
A secure and available electronic voting service for a large-scale distributed system.,4.00,309.00
Local diagonal extrema number pattern: A new feature descriptor for face recognition.,385.00,307.00
Decentralized self-adaptation for elastic Data Stream Processing.,261.00,450.00
Cloud forward: From distributed to complete computing.,226.00,358.00
Microelectronics trends.,267.00,115.00
Annealing-based heuristics and genetic algorithms for circuit partitioning in parallel test generation.,426.00,123.00
Integration of Cloud computing and Internet of Things: A survey.,192.00,261.00
Implementation and utilisation of a Grid-enabled problem solving environment in Matlab.,141.00,101.00
Partitioning composite web services for decentralized execution using a genetic algorithm.,201.00,443.00
DYMOS (Dynamic MOnitoring System): Monitoring and real time fault diagnosis system for a ship's propelling plant.,362.00,161.00
Automatic software deployment using user-level virtualization for cloud-computing.,185.00,104.00
A sequential cooperative game theoretic approach to scheduling multiple large-scale applications in grids.,448.00,36.00
Exploring finger vein based personal authentication for secure IoT.,145.00,194.00
Evidence identification in IoT networks based on threat assessment.,5.00,30.00
Efficiency of standard software architectures for Java-based access to remote databases.,348.00,351.00
Enhancing the genetic-based scheduling in computational grids by a structured hierarchical population.,20.00,35.00
Creating a semantically-enhanced cloud services environment through ontology evolution.,476.00,182.00
Quality of service provisioning for distributed data center inter-connectivity enabled by network virtualization.,129.00,327.00
Clause representations in a compiler-based prolog database.,317.00,476.00
Communication-efficient parallel generic pairwise elimination.,299.00,383.00
Multilevel mesh partitioning for heterogeneous communication networks.,302.00,220.00
Using ontologies for resource description in the CineGrid Exchange.,178.00,156.00
Scalable distributed control plane for On-line social networks support cognitive neural computing in software defined networks.,201.00,56.00
Dynamic L-RNN recovery of missing data in IoMT applications.,372.00,299.00
Special Section: Grid and pervasive computing (selected papers from 2010 International Conference on Grid and Pervasive Computing).,269.00,316.00
Special issue on Semantic Technologies for Collaborative Web.,159.00,229.00
Optimizing convolution operations on GPUs using adaptive tiling.,359.00,96.00
Identity-based data storage in cloud computing.,176.00,145.00
Composable architecture for rack scale big data computing.,274.00,19.00
High-speed networks and services for data-intensive Grids: The DataTAG Project.,78.00,195.00
Capacity and load-aware service discovery with service selection in peer-to-peer grids.,480.00,469.00
Efficient extension of gLite VOs with BOINC based desktop grids.,443.00,306.00
Benchmarking big data architectures for social networks data processing using public cloud platforms.,50.00,386.00
Parallel simulation of ion recombination in nonpolar liquids.,495.00,75.00
CANF: Clustering and anomaly detection method using nearest and farthest neighbor.,120.00,69.00
SYMPATIX: A SIMD computer performing the low and intermediate levels of image processing.,21.00,167.00
Recognition of surrounding environment from electric wheelchair videos based on modified YOLOv2.,134.00,388.00
Special section on networks for grid applications.,27.00,123.00
CORBA security on the web - an overview.,128.00,187.00
Parallel inference machines at ICOT.,147.00,445.00
External integrity verification for outsourced big data in cloud and IoT: A big picture.,238.00,254.00
Benchmarking top-k keyword and top-k document processing with T2K2 and T2K2D2.,439.00,185.00
An integrated security-aware job scheduling strategy for large-scale computational grids.,48.00,178.00
The impact of data replication on job scheduling performance in the Data Grid.,40.00,295.00
A formal definition of the phenomenon of collective intelligence and its IQ measure.,98.00,207.00
A new remote user authentication scheme for multi-server architecture.,340.00,169.00
Certain types of M-fuzzifying matroids: A fundamental look at the security protocols in RFID and IoT.,216.00,204.00
NetSEC: metrology-based application for network security.,23.00,413.00
Manifold.,286.00,177.00
Methods of sensitivity theory and inverse modeling for estimation of source parameters.,225.00,144.00
From social networks to emergency operation centers: A semantic visualization approach.,17.00,328.00
A blockchain-based location privacy-preserving crowdsensing system.,185.00,132.00
Integration of end-user Cloud storage for CMS analysis.,276.00,63.00
User transparent data and task parallel multimedia computing with Pyxis-DT.,247.00,90.00
Efficient network isolation and load balancing in multi-tenant HPC clusters.,89.00,27.00
Optical packet switching in HPC. An analysis of applications performance.,6.00,433.00
MARS - A framework for minimizing the job execution time in a metacomputing environment.,170.00,106.00
Flow logic for Dolev-Yao secrecy in cryptographic processes.,487.00,376.00
Parallel computing in quantum chemistry - Message passing and beyond for a general ab initio program system.,194.00,244.00
Parallel processing: the power and the portability. Experiments with 'reusable toolkits'.,172.00,322.00
Event recommendation in social networks based on reverse random walk and participant scale control.,325.00,214.00
Using hybrid scheduling for the semi-autonomous formation of expert teams.,160.00,461.00
Lightweight and privacy-preserving RFID authentication scheme for distributed IoT infrastructure with secure localization services for smart city environment.,33.00,271.00
Affective experience modeling based on interactive synergetic dependence in big data.,382.00,290.00
Dynamic risk management response system to handle cyber threats.,62.00,237.00
A 21st century web-based telemedical information society.,44.00,88.00
Towards an interoperable Internet of Things through a web of virtual things at the Fog layer.,496.00,59.00
Parallelization of local BLAST service on workstation clusters.,136.00,101.00
An access and inference control model for time series databases.,419.00,57.00
Grid infrastructures: practice and perspectives.,13.00,306.00
Cooperative stalking of transient nomadic resources on overlay networks.,440.00,384.00
Compromised user credentials detection in a digital enterprise using behavioral analytics.,411.00,28.00
Programmable architecture based on Software Defined Network for Internet of Things: Connected Dominated Sets approach.,74.00,428.00
Life Model: A novel representation of life-long temporal sequences in health predictive analytics.,195.00,369.00
A multi-start local search heuristic for an energy efficient VMs assignment on top of the OpenNebula cloud manager.,232.00,331.00
An XML architecture for high-performance web-based analysis of remote-sensing archives.,415.00,193.00
METAFOL: Program tactics and logic tactics plus reflection.,413.00,199.00
An efficient cloud scheduler design supporting preemptible instances.,185.00,154.00
Cloud MapReduce for Monte Carlo bootstrap applied to Metabolic Flux Analysis.,125.00,277.00
Auction-based adaptive sensor activation algorithm for target tracking in wireless sensor networks.,23.00,349.00
Poisonedwater: An improved approach for accurate reputation ranking in P2P networks.,463.00,141.00
The earth system.,175.00,102.00
Parallel ant colony optimization on multi-core SIMD CPUs.,171.00,113.00
Batch scheduling of consolidated virtual machines based on their workload interference model.,373.00,387.00
Fast Access to Remote Objects 2.0 a renewed gateway to ENEAGRID distributed computing resources.,90.00,469.00
Message-based cellular peer-to-peer grids: foundations for secure federation and autonomic services.,325.00,209.00
A performance comparative study on the implementation methods for OFDMA cross-layer optimization.,392.00,227.00
Towards a trust evaluation middleware for cloud service selection.,341.00,20.00
MidHDC: Advanced topics on middleware services for heterogeneous distributed computing. Part 2.,214.00,496.00
Vectorization and parallelization of a multi-block Navier-Stokes flow solver on different computer architectures.,459.00,370.00
JetStream: Enabling high throughput live event streaming on multi-site clouds.,407.00,271.00
Towards leakage-resilient fine-grained access control in fog computing.,377.00,114.00
Special section: Systems performance analysis and evaluation.,294.00,246.00
Locally constrained synthetic LoDs generation for natural terrain meshes.,434.00,318.00
An overview of NTTs digital transmission networks - existing and planned.,471.00,321.00
Evolutionary solutions for resources management in multiple clouds: State-of-the-art and future directions.,233.00,248.00
Large scale computational science on federated international grids: The role of switched optical networks.,329.00,259.00
Integrated resource management for lambda-grids: The Distributed Virtual Computer (DVC).,249.00,16.00
An approach for the secure management of hybrid cloud-edge environments.,452.00,254.00
Regression based performance modeling and provisioning for NoSQL cloud databases.,125.00,203.00
A model-driven approach for developing a model repository: Methodology and tool support.,13.00,79.00
A universal performance factor for multi-criteria evaluation of multistage interconnection networks.,165.00,83.00
Detection and defense of application-layer DDoS attacks in backbone web traffic.,157.00,47.00
An effective data aggregation based adaptive long term CPU load prediction mechanism on computational grid.,390.00,423.00
Generating high-quality random numbers in parallel by cellular automata.,306.00,251.00
Semantic clustering fuzzy c means spectral model based comparative analysis of cardiac color ultrasound and electrocardiogram in patients with left ventricular heart failure and cardiomyopathy.,170.00,399.00
Visualization within environments supporting human communication.,363.00,137.00
PPFSCADA: Privacy preserving framework for SCADA data publishing.,268.00,261.00
Efficient execution of speculative threads and transactions with hardware transactional memory.,59.00,231.00
Decentralized execution of linear workflows over web services.,234.00,356.00
A graph-based approach for interference free integration of commercial off-the-shelf elements in pervasive computing systems.,270.00,340.00
On robust matrix completion with prescribed eigenvalues.,455.00,177.00
The Cambridge CFD grid for large-scale distributed CFD applications.,103.00,97.00
To the Readers.,222.00,13.00
A framework for ranking of cloud computing services.,457.00,287.00
Competitive proportional resource allocation policy for computational grid.,101.00,44.00
A statistical perspective on data mining.,423.00,378.00
Collaborative mobile jammer tracking in Multi-Hop Wireless Network.,137.00,314.00
SWARM-based data delivery in Social Internet of Things.,449.00,235.00
Evaluating the benefits of using proactive transformed-domain-based techniques in fraud detection tasks.,354.00,309.00
A problem solving environment for multidisciplinary coupled simulations in computational grids.,437.00,391.00
Towards first-principles theories of materials and biological systems - The need for massive parallelism.,467.00,95.00
The Japanese super-speed computer project.,195.00,314.00
Parallel computing technologies.,219.00,436.00
High Performance Digital Media Network (HPDMnet): An advanced international research initiative and global experimental testbed.,238.00,244.00
Inference of recommendation information on the internet using improved FAM.,428.00,499.00
The instruction register file micro-architecture.,64.00,464.00
Unobtrusive detection of body movements during sleep using Wi-Fi received signal strength with model adaptation technique.,73.00,338.00
Medical image processing: An overview of and case study in the diagnosis of cardiac diseases.,422.00,104.00
A control-theoretic approach to automated local policy enforcement in computational grids.,385.00,55.00
A configuration approach to parallel programming.,252.00,287.00
Modified genetic optimization-based locally weighted learning identification modeling of ship maneuvering with full scale trial.,360.00,35.00
Balancing flow table occupancy and link utilization in software-defined networks.,387.00,37.00
Why evolutionary development of expert systems appears to work.,406.00,57.00
A gradient-based reinforcement learning approach to dynamic pricing in partially-observable environments.,401.00,289.00
On the security of auditing mechanisms for secure cloud storage.,20.00,353.00
The global impact of science gateways  virtual research environments and virtual laboratories.,291.00,12.00
Libraries to support distribution and processing of visualization data sets.,27.00,486.00
Kuaa: A unified framework for design  deployment  execution  and recommendation of machine learning experiments.,231.00,82.00
From Business Intelligence to semantic data stream management.,405.00,271.00
Secure policy execution using reusable garbled circuit in the cloud.,78.00,345.00
A novel face recognition algorithm via weighted kernel sparse representation.,149.00,139.00
Secure and fine-grained access control on e-healthcare records in mobile cloud computing.,146.00,8.00
AppTCP: The design and evaluation of application-based TCP for e-VLBI in fast long distance networks.,24.00,178.00
CenLocShare: A centralized privacy-preserving location-sharing system for mobile online social networks.,180.00,131.00
A compiling approach for exploiting AND-parallelism in logic programs.,260.00,377.00
Special section on invited papers from NetCoM-2009.,248.00,475.00
A game-theoretic model and analysis of data exchange protocols for Internet of Things in clouds.,43.00,14.00
Ontology-based content organization and retrieval for SCORM-compliant teaching materials in data grids.,100.00,486.00
A key distribution scheme for secure communication in acoustic sensor networks.,331.00,415.00
A hybrid knowledge-based recommender system for e-learning based on ontology and sequential pattern mining.,318.00,324.00
Corrigendum to "The business intelligence as a service in the cloud" [Future Gener. Comput. Systems 37C (2014) 512-534].,150.00,90.00
An adaptive control momentum method as an optimizer in the cloud.,157.00,52.00
Geometrical and topological approaches to Big Data.,114.00,451.00
Active Data: A programming model to manage data life cycle across heterogeneous systems and infrastructures.,353.00,292.00
A simplified simulation model and virtual reality visualization of tumour growth in vitro.,131.00,338.00
Scalability  portability and predictability: The BSP approach to parallel programming.,8.00,125.00
Visualization of dynamical systems.,14.00,230.00
Neural networks for event extraction from time series: a back propagation algorithm approach.,112.00,104.00
Parallel Ant Colonies for the quadratic assignment problem.,168.00,296.00
Quality and the efficiency of data in "Smart-Cities".,143.00,86.00
Iteration space partitioning.,55.00,449.00
Informal learning recognition through a cloud ecosystem.,348.00,156.00
OpenMP versus MPI for PDE solvers based on regular sparse numerical operators.,398.00,488.00
VDB-MR: MapReduce-based distributed data integration using virtual database.,477.00,217.00
A highly cost-effective task scheduling strategy for very large graph computation.,324.00,382.00
Advance reservation  co-allocation and pricing of network and computational resources in grids.,76.00,109.00
Advances in ubiquitous computing and communications.,350.00,312.00
An automatic differentiation platform: Odyss&eacute;e .,356.00,301.00
Virtual reality for large-scale industrial applications.,314.00,437.00
